gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,charge_ratio,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,tenure_group_13-24,tenure_group_25-48,tenure_group_49-60,tenure_group_60+
1,0,1,1,-1.202712536926054,1,Month-to-month,1,Electronic check,-0.48906245557089484,-0.9381601259243255,0.5351579105704548,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1,0,0,0,-0.8341979503858065,1,Month-to-month,1,Bank transfer (automatic),-0.5256235171637647,-0.7502555421983029,-0.25490427217542894,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,1,0.9674289171442931,1,Two year,0,Bank transfer (automatic),-1.353233002311452,-0.39240101371843095,-0.49629838103352514,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
1,0,1,1,1.6225659598825113,1,Two year,0,Credit card (automatic),-1.3332906050789777,-0.19036710203277915,-0.510718450985794,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
0,0,1,0,-1.2846046672683313,1,Month-to-month,1,Mailed check,0.1507561223043256,-0.9818305840155112,3.0810463202941185,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,0,-1.2846046672683313,1,Month-to-month,1,Electronic check,0.6626109846045015,-0.9750202037157211,3.0904626930455033,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
0,0,1,0,-0.2609530379898657,1,One year,1,Credit card (automatic),0.8387688268246919,0.010163219197075055,-0.41602507562085655,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
0,0,0,0,-0.7932518852146678,0,Month-to-month,0,Electronic check,-0.5222997842916856,-0.7253357415558896,-0.28075759429528535,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False
0,0,0,1,-0.7113597548723906,1,One year,0,Credit card (automatic),0.024454273165320718,-0.565866706743925,-0.32021250205418234,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False
1,1,0,0,1.4587816991979567,1,Month-to-month,1,Electronic check,1.0315453334052782,1.86340479084089,-0.5054052317906987,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
0,1,1,0,-0.22000697281872703,1,Month-to-month,1,Electronic check,1.209365042061508,0.20558575520208652,-0.4241472406506259,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False
0,1,1,0,-1.1208204065837768,1,Month-to-month,1,Electronic check,0.1490942558682857,-0.8614549010542888,0.18776036769221152,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,0,1.2949974385134022,1,Two year,0,Credit card (automatic),-1.32498127289878,-0.31167147321670013,-0.501635798045659,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
0,0,0,0,-0.6704136897012519,1,Month-to-month,1,Credit card (automatic),0.011159341677004737,-0.5511182533024968,-0.3292799995869041,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False
0,0,0,0,-1.2436586020971927,1,Month-to-month,1,Mailed check,0.4914387416924299,-0.9449926178484656,1.3541070132890258,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,0,0,0,0.8036446564597386,0,Two year,0,Mailed check,-0.8563349379356315,-0.1359725061318594,-0.48704073673874004,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False
0,0,0,0,-0.7113597548723906,1,Two year,0,Bank transfer (automatic),-1.3233194064627405,-0.8492935076618068,-0.3098778666188712,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,0,1,1,0.3532379395772137,1,One year,1,Bank transfer (automatic),1.4702780725197144,0.9572925366035773,-0.46941834298477103,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False
1,1,0,0,-0.5066294290166974,1,Month-to-month,0,Credit card (automatic),0.21390704687382758,-0.3981721476737724,-0.3704374156226505,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,0,1,0,-0.015276646963033904,1,One year,0,Mailed check,-1.5144340466072868,-0.750189207325253,-0.4398984053631032,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
1,0,0,0,-1.2846046672683313,1,Month-to-month,1,Electronic check,-0.47909125695465754,-0.9902108896441488,3.0617233429738033,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,1,1.6225659598825113,1,Two year,1,Bank transfer (automatic),0.6127549915233155,1.6597567305776906,-0.508955932949098,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True
0,0,1,1,0.06661548337924335,1,Two year,0,Mailed check,0.660949118168462,0.24317551659703104,-0.44966302903057304,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
1,0,0,1,0.4760761350906296,1,Two year,0,Bank transfer (automatic),-1.506124714427089,-0.6499129908981509,-0.47190800509548664,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
1,0,0,0,1.6225659598825113,1,Two year,1,Bank transfer (automatic),0.340208896012832,1.3473858133857017,-0.5078933299352636,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,1,1,-0.997982211070361,1,Month-to-month,1,Electronic check,0.9933224053763687,-0.6766238331129115,-0.09973806831564126,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False
1,0,1,0,-1.0389282762414995,0,Month-to-month,0,Mailed check,-1.0191978486675057,-0.8990446624492333,-0.06951492351936,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,1,1.090267112657709,1,Two year,0,Mailed check,-1.4961535158108519,-0.4870387659362913,-0.4982147090886482,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
0,0,0,0,-1.202712536926054,1,Month-to-month,1,Electronic check,1.0548114635098311,-0.8834338556581564,0.6582320280112806,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
0,0,0,0,0.3532379395772137,1,Two year,1,Bank transfer (automatic),1.1279335866955709,0.7383432322902005,-0.46771722719879444,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False
0,0,1,0,1.1721592429999863,1,Two year,0,Bank transfer (automatic),-1.3150100742825428,-0.32489422457798056,-0.49980473015133464,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
1,0,1,0,-0.13811484247644978,1,Month-to-month,1,Bank transfer (automatic),0.5080574060528252,-0.010754377437994157,-0.42923878754100203,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0,0,1,1,0.6398603957751842,1,Two year,0,Mailed check,-1.506124714427089,-0.6218754512223924,-0.4782134828860113,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
1,0,0,0,-1.2846046672683313,1,Month-to-month,0,Mailed check,-1.4861823171946147,-1.003610534000229,2.9588815248721407,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
1,0,1,1,1.2949974385134022,1,Two year,1,Mailed check,-1.3316287386429382,-0.3426056356823045,-0.49943623262991,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
1,0,1,0,1.0493210474865704,1,Two year,0,Mailed check,-1.4662399199621403,-0.48805590065638976,-0.4952947706540058,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
1,0,0,0,-0.13811484247644978,1,Month-to-month,1,Electronic check,0.6659347174765808,0.10022386517449199,-0.43529164431136047,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1,1,1,0,-1.0389282762414995,1,Month-to-month,1,Credit card (automatic),0.9916605389403292,-0.7148548316140052,-0.04100346065952844,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1,0,1,0,1.4178356340268181,1,Two year,1,Electronic check,1.5350908635252565,2.2250846303333063,-0.5038458962668243,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
1,0,0,0,-1.1208204065837768,1,One year,1,Mailed check,0.17069851953679982,-0.8588899526296926,0.18220492612547798,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False
0,0,0,0,-0.22000697281872703,1,Two year,0,Bank transfer (automatic),-0.39932166802476,-0.34976980197169383,-0.4297013415740332,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
1,0,1,0,-1.1617664717549154,0,Month-to-month,1,Electronic check,-0.5422421815241599,-0.923632788726397,0.3278273207639941,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
1,0,0,0,-1.2846046672683313,1,Month-to-month,0,Mailed check,-1.489506050066694,-1.003654757248929,2.9580519408169943,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
0,0,1,1,-1.1617664717549154,1,Month-to-month,1,Electronic check,-1.4928297829387727,-0.9758604454410199,0.3183595150056113,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
1,0,0,1,-1.0798743414126382,1,Month-to-month,0,Mailed check,-1.50280098155501,-0.9679002606750317,0.152353737293976,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
1,0,0,1,-1.2846046672683313,0,Month-to-month,0,Mailed check,-1.0391402458999803,-0.9976625070500879,3.0267641582978984,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
1,0,1,0,0.6808064609463228,1,One year,0,Electronic check,0.6476541866801456,0.782654927487535,-0.483135123502769,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False
0,0,0,0,-1.2436586020971927,1,Month-to-month,1,Credit card (automatic),-0.3261995448390207,-0.9670821305740829,1.3998497872396007,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
1,0,1,1,-0.6704136897012519,1,Month-to-month,0,Electronic check,0.6659347174765808,-0.3941699436664284,-0.33576487658876425,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False
0,0,0,1,-1.2846046672683313,1,Month-to-month,0,Mailed check,-1.3116863414104638,-1.0012888134434823,2.9936085733169673,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
1,0,0,0,-0.30189910316100427,1,Month-to-month,0,Electronic check,0.16238918735660215,-0.24774676722094446,-0.41098257363653967,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,0,1,1,-0.30189910316100427,1,One year,0,Mailed check,-0.37273180504812753,-0.4130974941100004,-0.4137821216591494,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False
0,0,1,0,1.6225659598825113,1,Two year,1,Electronic check,1.5251196649090193,2.415532050859575,-0.5071003902241159,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True
1,0,0,0,-0.9160900807280837,1,Month-to-month,0,Credit card (automatic),-1.4911679165027332,-0.9246499234464957,-0.18996958278138842,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
1,0,0,0,0.8855367868020159,1,One year,0,Electronic check,0.6493160531161856,0.970471064716158,-0.4903593480303107,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False
1,1,1,1,-1.2846046672683313,1,Month-to-month,1,Credit card (automatic),-0.5189760514196065,-0.990741568628548,3.060009059379615,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0,0,1,0,1.3768895688556795,1,Two year,0,Bank transfer (automatic),0.06766280050234895,0.9201450076956321,-0.5033361033719175,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1,0,0,0,-1.1617664717549154,1,Month-to-month,0,Mailed check,0.02279240672928128,-0.9076239726970208,0.45651314505823787,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
0,0,0,0,-1.0389282762414995,1,Month-to-month,0,Mailed check,-1.4795348514504565,-0.9459213060711642,-0.06408251728031535,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
1,1,1,0,1.4997277643690954,0,Two year,0,Credit card (automatic),-0.2763435517578347,0.7354687211247047,-0.5070343046404423,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True
0,0,0,0,-0.997982211070361,1,Month-to-month,0,Bank transfer (automatic),1.0232360012250805,-0.6684204204790737,-0.10642688309909733,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1,0,1,0,-0.30189910316100427,1,Month-to-month,0,Credit card (automatic),-0.30958088047862536,-0.391052204633083,-0.41397031150913927,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
1,1,0,0,0.18945367889265924,1,Month-to-month,1,Electronic check,1.2043794427533892,0.6432190243366409,-0.4601565865412186,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False
1,0,1,1,-1.2846046672683313,1,Month-to-month,0,Mailed check,-1.5011391151189704,-1.0038095386193788,2.9550852760980484,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
1,0,1,1,-1.1617664717549154,1,One year,0,Credit card (automatic),-1.3548948687474915,-0.9801943238136136,0.6413561801437943,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
1,0,0,0,-0.9160900807280837,0,Month-to-month,1,Mailed check,-1.0291690472837431,-0.8805372328683106,-0.14174405640258306,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,0,0,0,-0.7932518852146678,0,Two year,0,Mailed check,-0.9793130542025571,-0.8133400064687597,-0.27021743790635033,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False
0,0,1,0,-0.8341979503858065,1,One year,0,Electronic check,0.464848878715797,-0.6247941856365881,-0.22807877105401922,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False
1,0,1,0,1.1721592429999863,1,Two year,0,Bank transfer (automatic),-1.310024474974424,-0.33210261411607,-0.49880906223506927,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
1,0,1,0,1.3359435036845408,1,Two year,1,Electronic check,1.1462141174920055,1.7945713042394418,-0.5020630134086908,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True
1,0,0,0,0.9674289171442931,1,One year,1,Bank transfer (automatic),-0.0071211891194300336,0.6085037741071921,-0.49473855580124715,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False
1,0,0,0,0.7626985912886,1,One year,1,Credit card (automatic),0.5412947347736159,0.8122181692434413,-0.4872415252362883,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
1,0,1,1,0.435130069919491,1,One year,1,Credit card (automatic),0.8769917548536014,0.7625112377047149,-0.4759170451962329,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False
0,0,0,0,-1.2846046672683313,1,Month-to-month,1,Electronic check,-0.49737178775109253,-0.9904541175119984,3.0609476633268753,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0,0,0,0,-1.202712536926054,1,Month-to-month,1,Electronic check,-0.35445127425169254,-0.9504320774385574,0.855843468495571,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,0,0,0,-0.547575494187836,0,Month-to-month,1,Electronic check,-0.8363925407031572,-0.6985143412193793,-0.3536497963527019,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False
1,0,1,0,0.5170222002617683,1,Month-to-month,1,Bank transfer (automatic),1.4254076787466472,1.1468112689071477,-0.4783755995316724,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False
0,1,1,0,1.4587816991979567,1,Month-to-month,1,Electronic check,1.1744658469046778,2.017500700935813,-0.5058567040235857,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True
0,0,0,0,-1.2846046672683313,1,Month-to-month,0,Mailed check,-1.474549252142338,-1.0034557526297792,2.96172429720995,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
0,0,1,1,-0.015276646963033904,1,Month-to-month,0,Electronic check,0.8221501624642966,0.27074871216144053,-0.4458591244602599,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
1,0,1,1,1.090267112657709,0,One year,0,Mailed check,-0.9992554514350316,-0.13676852460845823,-0.4949902726748333,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
1,0,1,1,0.5170222002617683,1,Two year,0,Mailed check,-1.4795348514504565,-0.6015990916934723,-0.47906154091722425,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
1,1,1,0,-0.3428451683321429,1,Month-to-month,1,Electronic check,1.30907702822388,0.06382813149444583,-0.4017301781271052,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False
1,0,1,1,1.2540513733422636,1,Two year,1,Credit card (automatic),0.8155026967201389,1.462941162238631,-0.5008852255182623,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
1,1,1,0,-0.13811484247644978,1,Month-to-month,1,Electronic check,-0.4408683289257483,-0.37482227236020693,-0.4277908371487669,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,0,1,1,0.9264828519731545,1,Month-to-month,0,Bank transfer (automatic),0.6858771147090551,1.071897085609458,-0.4928787784528743,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
0,0,0,0,-0.997982211070361,1,Month-to-month,0,Electronic check,0.6675965839126203,-0.716933324302902,-0.09115543123040945,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,0,0,0,0.06661548337924335,0,Month-to-month,1,Bank transfer (automatic),-1.3233194064627405,-0.6354298769489223,-0.45148741050250246,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,0,0,-1.2846046672683313,1,Month-to-month,1,Electronic check,0.17900785171699748,-0.9814546864015617,3.0816721904830073,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,0,-0.9160900807280837,1,Month-to-month,1,Credit card (automatic),-0.32952327771109957,-0.7609575683836871,-0.20371387191429693,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1,0,1,1,1.5816198947113727,1,Two year,1,Credit card (automatic),0.28204357075144837,1.2669658356248703,-0.5073139473549092,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True
1,0,0,0,-1.1208204065837768,1,Month-to-month,1,Mailed check,-0.3029334147344671,-0.89446755620879,0.20858564048184952,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1,0,1,0,-0.05622271213417253,1,One year,1,Mailed check,0.4798056766401529,0.08598397909311309,-0.44200058846923557,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False
0,0,0,0,-1.2846046672683313,1,Month-to-month,1,Mailed check,0.32359023165243667,-0.9795309750831146,3.0846548622328576,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1,0,0,0,-0.5066294290166974,1,Month-to-month,1,Electronic check,0.7922365666155853,-0.23355110438826535,-0.3739827397025196,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
0,0,1,1,-0.547575494187836,1,Month-to-month,0,Mailed check,-1.484520450758575,-0.8435002620821153,-0.3651691811289214,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
1,0,1,1,1.6225659598825113,1,Two year,1,Credit card (automatic),1.586608723042482,2.581347121859981,-0.5086937203072782,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,0,1,1,-0.8751440155569451,1,Two year,0,Mailed check,-1.32498127289878,-0.879542209772562,-0.2538148585713732,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
1,0,0,0,-1.1617664717549154,1,Month-to-month,1,Electronic check,0.8371069603886525,-0.8497357401488062,0.3412168548595402,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
0,0,1,0,-0.30189910316100427,1,Month-to-month,1,Bank transfer (automatic),1.3323431583284335,0.12246815927055925,-0.40889000254080493,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False
1,1,1,0,0.5170222002617683,1,One year,0,Credit card (automatic),-1.3349524715150172,-0.4931857975055823,-0.4822452221377877,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
0,1,0,0,1.2949974385134022,1,Month-to-month,1,Bank transfer (automatic),1.4652924732115962,2.1323263661851932,-0.5032844481572888,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True
1,0,0,0,-1.1617664717549154,1,Month-to-month,1,Credit card (automatic),-1.4679017863981798,-0.9754845478270705,0.3422360930849281,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
1,0,0,0,0.06661548337924335,1,Month-to-month,0,Mailed check,-1.5011391151189704,-0.7137492503965068,-0.45232466584952563,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
0,0,1,1,0.6398603957751842,1,Two year,1,Credit card (automatic),0.1740222524088787,0.4196041672854208,-0.479937630005575,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False
0,0,1,0,-0.3428451683321429,1,Month-to-month,1,Mailed check,0.4914387416924299,-0.1595877209376245,-0.40741447469941844,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1,1,1,0,-0.997982211070361,1,Month-to-month,0,Bank transfer (automatic),-0.13176117182239525,-0.7684312974139761,-0.1530864220983568,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,0,0,1,1.4178356340268181,1,Two year,1,Electronic check,1.3007676960436823,2.1003750689994902,-0.5053006972261568,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True
1,0,1,0,-0.7523058200435292,1,Month-to-month,1,Credit card (automatic),0.05769160188611138,-0.579354797597405,-0.3089910193753316,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False
0,1,0,0,-0.9160900807280837,0,Month-to-month,1,Electronic check,-1.1704276943471035,-0.883654971901656,-0.18534561801319685,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1,0,1,1,0.39418400474835236,1,One year,0,Electronic check,1.0714301278702265,0.7638158235413628,-0.47060098994290483,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False
0,0,1,1,-0.7113597548723906,1,Month-to-month,0,Mailed check,-1.489506050066694,-0.8867948225593514,-0.3003028337331119,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,0,0,0,-1.2436586020971927,1,Month-to-month,1,Mailed check,-0.6319829690702946,-0.9658217679861348,1.0287035860870886,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,1,0.5170222002617683,1,Month-to-month,1,Electronic check,1.3389906240725917,1.0796361541319466,-0.4777891670915164,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False
0,0,0,1,-1.1617664717549154,1,Month-to-month,0,Bank transfer (automatic),0.6376829880639086,-0.8650148725746336,0.36803506833133326,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
0,0,1,1,1.4178356340268181,1,Two year,1,Credit card (automatic),1.458645007467438,2.152182604851464,-0.503742585709735,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True
1,0,0,0,-0.8341979503858065,1,Month-to-month,0,Mailed check,-0.27301981888575555,-0.7229255745017432,-0.24084120769259726,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1,0,1,0,1.1312131778288477,1,Month-to-month,1,Electronic check,1.0265597340971593,1.527175430975286,-0.49829350149281393,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False
1,0,0,1,-1.2846046672683313,1,Month-to-month,0,Mailed check,-0.47410565764653895,-0.990144554771099,3.0619320221177175,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1,0,0,-1.2846046672683313,1,Month-to-month,1,Mailed check,0.19064091676927403,-0.981299905031112,3.081925582554223,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,-1.2846046672683313,1,Month-to-month,0,Mailed check,-1.4944916493748124,-1.0037210921219788,2.9567926798529034,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
1,0,1,1,-0.997982211070361,1,One year,1,Mailed check,-0.7117525580001921,-0.8597301943549913,-0.09672453660766994,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,0,0,-1.1208204065837768,1,Month-to-month,1,Electronic check,0.8287976282084548,-0.7902554706473939,0.09872603581184163,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1,0,1,0,-1.2846046672683313,1,Month-to-month,1,Electronic check,0.14244679012412795,-0.9819411421372609,3.080859354334794,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,1,1.0493210474865704,1,Two year,0,Credit card (automatic),-1.474549252142338,-0.48564573360224333,-0.4963642365093498,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
1,0,1,0,1.6225659598825113,1,Two year,1,Credit card (automatic),1.4652924732115962,2.470059316506595,-0.5087704647739282,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True
0,0,1,1,-0.38379123350328154,1,Two year,0,Mailed check,-1.3216575400267008,-0.7421184644375148,-0.4084962946759874,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
1,0,0,0,-1.1208204065837768,1,Month-to-month,0,Bank transfer (automatic),1.0514877306377524,-0.7946999071417373,0.16227458462747302,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False
1,0,1,0,1.540673829540234,0,Two year,1,Credit card (automatic),-0.8546730714995922,0.17830001075422686,-0.506183337644152,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True
0,0,1,1,-0.8341979503858065,1,Month-to-month,1,Electronic check,0.6526397859882644,-0.6070385512835642,-0.219857322282427,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
0,0,0,0,-1.0389282762414995,1,Month-to-month,1,Mailed check,0.16737478666472094,-0.7925993028284904,-0.04176675538811897,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,-1.2846046672683313,1,Month-to-month,1,Electronic check,-0.6386304348144528,-0.9923336055817457,3.0543370406708723,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
